H,Omega_m0,a_av,a_av_tt,target
0.1023135712,0.4850516031,0.6056860321,0.0007763844,2.0627314904
0.1033174592,0.4850516031,0.5990220049,0.0007187919,2.0948002424
0.1043315533,0.4850516031,0.592503023,0.0006597812,2.1267762954
0.1053560306,0.4850516031,0.5861244019,0.0005993569,2.15865238
0.1063910608,0.4850516031,0.5798816568,0.0005375246,2.1904218762
0.1074368052,0.4850516031,0.5737704918,0.0004742907,2.2220787838
0.1084934176,0.4850516031,0.5677867903,0.0004096627,2.2536176941
0.1095610438,0.4850516031,0.5619266055,0.0003436486,2.285033762
0.1106398216,0.4850516031,0.5561861521,0.0002762573,2.3163226795
0.1117298813,0.4850516031,0.5505617978,0.0002074981,2.3474806496
0.1128313451,0.4850516031,0.5450500556,0.0001373809,2.3785043608
0.113944328,0.4850516031,0.5396475771,6.59161e-05,2.4093909624
0.1150689371,0.4850516031,0.534351145,-6.8858e-06,2.4401380408
0.1162052724,0.4850516031,0.5291576674,-8.10136e-05,2.4707435958
0.1173534265,0.4850516031,0.5240641711,-0.0001564561,2.5012060177
0.118513485,0.4850516031,0.5190677966,-0.0002332019,2.5315240656
0.1196855264,0.4850516031,0.5141657922,-0.0003112394,2.5616968456
0.1208696226,0.4850516031,0.5093555094,-0.0003905567,2.5917237902
0.1220658388,0.4850516031,0.5046343975,-0.000471142,2.6216046377
0.1232742339,0.4850516031,0.5,-0.0005529836,2.6513394131
0.0757911208,0.4937854835,0.9090909091,0.0019683109,1.15479753
0.0765820972,0.4937854835,0.8941605839,0.0019361019,1.1805714383
0.0773778192,0.4937854835,0.8797127469,0.0019051665,1.2072840602
0.0781781373,0.4937854835,0.8657243816,0.0018750326,1.2348069532
0.0789829957,0.4937854835,0.852173913,0.0018453234,1.263034855
0.0797924116,0.4937854835,0.8390410959,0.0018157338,1.2918797425
0.0806064595,0.4937854835,0.826306914,0.001786013,1.3212667073
0.0814252595,0.4937854835,0.8139534884,0.001755953,1.351131022
0.0822489677,0.4937854835,0.8019639935,0.0017253796,1.3814160121
0.0830777689,0.4937854835,0.7903225806,0.0016941457,1.4120714835
0.083911871,0.4937854835,0.7790143084,0.0016621265,1.4430525428
0.0847514994,0.4937854835,0.7680250784,0.0016292154,1.4743186992
0.0855968937,0.4937854835,0.7573415765,0.0015953211,1.5058331724
0.0864483039,0.4937854835,0.7469512195,0.0015603653,1.5375623536
0.0873059879,0.4937854835,0.7368421053,0.0015242806,1.5694753797
0.0881702086,0.4937854835,0.7270029674,0.0014870091,1.6015437949
0.0890412327,0.4937854835,0.7174231332,0.001448501,1.6337412782
0.0899193281,0.4937854835,0.7080924855,0.0014087136,1.6660434224
0.090804763,0.4937854835,0.6990014265,0.0013676105,1.6984275521
0.0916978043,0.4937854835,0.6901408451,0.0013251607,1.7308725736
0.0925987164,0.4937854835,0.6815020862,0.0012813382,1.7633588489
0.0935077606,0.4937854835,0.6730769231,0.0012361211,1.7958680887
0.094425194,0.4937854835,0.6648575305,0.0011894915,1.8283832614
0.0953512685,0.4937854835,0.6568364611,0.0011414349,1.8608885139
0.0962862308,0.4937854835,0.6490066225,0.0010919399,1.893369102
0.0972303213,0.4937854835,0.6413612565,0.001040998,1.9258113291
0.0981837738,0.4937854835,0.6338939198,0.0009886029,1.958202491
0.0991468151,0.4937854835,0.6265984655,0.0009347509,1.9905308256
0.1001196647,0.4937854835,0.6194690265,0.00087944,2.0227854672
0.1011025345,0.4937854835,0.6125,0.0008226702,2.0549564032
0.1020956286,0.4937854835,0.6056860321,0.0007644432,2.087034435
0.1030991429,0.4937854835,0.5990220049,0.0007047621,2.1190111397
0.1041132652,0.4937854835,0.592503023,0.0006436312,2.1508788345
0.1051381751,0.4937854835,0.5861244019,0.0005810563,2.1826305427
0.1061740436,0.4937854835,0.5798816568,0.000517044,2.2142599603
0.1072210337,0.4937854835,0.5737704918,0.0004516018,2.2457614252
0.1082792998,0.4937854835,0.5677867903,0.0003847384,2.2771298856
0.1093489879,0.4937854835,0.5619266055,0.0003164628,2.3083608709
0.1104302357,0.4937854835,0.5561861521,0.0002467849,2.3394504627
0.1115231729,0.4937854835,0.5505617978,0.0001757152,2.3703952668
0.1126279208,0.4937854835,0.5450500556,0.0001032645,2.4011923856
0.1137445927,0.4937854835,0.5396475771,2.94441e-05,2.4318393919
0.1148732942,0.4937854835,0.534351145,-4.57343e-05,2.4623343031
0.1160141229,0.4937854835,0.5291576674,-0.0001222587,2.4926755559
0.1171671691,0.4937854835,0.5240641711,-0.000200117,2.5228619819
0.1183325154,0.4937854835,0.5190677966,-0.0002792969,2.5528927843
0.1195102373,0.4937854835,0.5141657922,-0.0003597858,2.5827675147
0.1207004031,0.4937854835,0.5093555094,-0.0004415711,2.612486051
0.1219030746,0.4937854835,0.5046343975,-0.0005246404,2.6420485758
0.1231183065,0.4937854835,0.5,-0.0006089808,2.6714555562
